brand,name,model-name,image-src,price,sale,rate,no-reviews,display-size,ram,HDD,processor,graphics-card,link-href,operating-system,SSD,rate-weight,site
DELL,"Dell Gaming G15 5511, 15.6-inch inch FHD 120 Hz Non-Touch Laptop - Intel Core i7-11800H, 16GB DDR4 RAM, 512GB SSD, NVIDIA GeForce RTX 3060 6GB GDDR6, Windows 10 Home - Black (Latest Model)",Dell G15 5511,https://m.media-amazon.com/images/I/71-uuQwYjOS._AC_SX679_.jpg,55999.0,0.0,4.2,27.0,15.6 Inches,16 GB,512 GB,Intel Core i7,NVIDIA GeForce RTX 3060,https://www.amazon.eg/-/en/Dell-Gaming-15-6-inch-Non-Touch-Laptop/dp/B0979GB22W/ref=sr_1_143?qid=1701742642&s=computers&sr=1-143,Windows 10 Home,NONE,113.4,amazon
DELL,"Dell Inspiron 5406 2-in-1 Convertible x360 laptop - 11th Intel Core i3-1115G4, 12 GB RAM, 256 GB SSD, Intel UHD Graphics, 14"" HD Touch, Backlit keyboard, Windows 10 - Platinum Silver",5406i3-12G256W10H,https://m.media-amazon.com/images/I/71IWEnmlAsL._AC_SX679_.jpg,30548.0,0.0,0.0,0.0,14 Inches,12 GB,256 GB,Intel Core i3,Intel UHD Graphics,https://www.amazon.eg/-/en/Dell-Inspiron-5406-Convertible-laptop/dp/B0BVRPY5K2/ref=sr_1_142?qid=1701742642&s=computers&sr=1-142,Windows 10,NONE,0.0,amazon
HP,"HP Pavilion Gaming Laptop 15-dk - 11th Intel Core i7-11370H, 16GB RAM, 1TB HDD + 256GB SSD, NVIDIA GeForce RTX 3050 4GB GDDR6 Graphics, 15.6"" FHD (1920 x 1080) IPS 144 Hz 300 nits, Dos - black",HP Pavilion 15-dk i7 16G 1.256T RTX3050,https://m.media-amazon.com/images/I/619ZwOSK30L._AC_SX679_.jpg,64239.0,0.0,0.0,0.0,15.6 Inches,16 GB,1256 GB,Intel Core i7,NVIDIA GeForce RTX 3050,https://www.amazon.eg/-/en/HP-Pavilion-Gaming-Laptop-15-dk/dp/B0C583PYFP/ref=sr_1_141?qid=1701742642&s=computers&sr=1-141,DOS,NONE,0.0,amazon
HP,"HP 15-dw3103ne Laptop - 11th Intel Core i7-1165G7, 8GB RAM, 512GB SSD, NVIDIA GeForce MX450 2GB GDDR5 dedicated Graphics, 15.6"" diagonal HD (1366 x 768) micro-edge anti-glare 250 nits, Dos - Jet black",15-dw3103ne,https://m.media-amazon.com/images/I/51PzEWrDpML._AC_SX679_.jpg,40195.0,0.0,0.0,0.0,15.6 Inches,8 GB,512 GB,Intel Core i7-1165G7,NVIDIA GeForce MX450,https://www.amazon.eg/-/en/HP-15-dw3103ne-Laptop-micro-edge-anti-glare/dp/B0B6GLCDVG/ref=sr_1_140?qid=1701742642&s=computers&sr=1-140,DOS,NONE,0.0,amazon
HP,"Victus 16-e1013ne Gaming Laptop - Ryzen 7 6800H 8-Cores, 16GB RAM DDR5-4800, 512GB SSD, NVIDIA GeForce RTX 3050 4GB GDDR6 Graphics, 16.1"" FHD (1920 x 1080) IPS 144Hz, backlit KB - Ceramic White",HP Victus 16-e1013ne,https://m.media-amazon.com/images/I/71wA1a1vMiL._AC_SX679_.jpg,44999.0,0.0,0.0,0.0,16.1 Inches,16 GB,512 GB,AMD Ryzen 7,NVIDIA GeForce RTX 3050,https://www.amazon.eg/-/en/Victus-16-e1013ne-Gaming-Laptop-DDR5-4800/dp/B0BQLHLLK2/ref=sr_1_139?qid=1701742642&s=computers&sr=1-139,DOS,NONE,0.0,amazon
HP,"Victus Gaming Laptop By HP 15-FA0087NE (7G6F7EA), Intel Core i5 12500H, 12th Generation, 8GB DDR4 3200 DIMM, 1 TB SSD, Windows 11 Home Single Language - Navy",15-FA0087NE,https://m.media-amazon.com/images/I/51lcVxVrJoL._AC_SX679_.jpg,34000.0,0.0,0.0,0.0,15.6 Inches,8 GB,1 TB,Intel Core i3-9300T,Intel Integrated DDR5 SDRAM,https://www.amazon.eg/-/en/HP-15-FA0087NE-7G6F7EA-Generation-Language/dp/B0BM559XDW/ref=sr_1_138?qid=1701742642&s=computers&sr=1-138,Windows 10,NONE,0.0,amazon
LENOVO,"Lenovo IdeaPad Gaming 3 15IAH7 Laptop - 12th Intel Core i7-12650H, 16GB RAM, 512GB SSD, NVIDIA RTX 3060 6GB GDDR6 Graphics, 15.6"" FHD (1920x1080) IPS 120Hz, 4-Z RGB Backlit + Lenovo Gaming RGB Mouse",IdeaPad Gaming 3 15IAH7 - 82S9010MAK,https://m.media-amazon.com/images/I/51la1mi53lL._AC_SX679_.jpg,85632.0,0.0,0.0,0.0,15.6 Inches,16 GB,512 GB,Intel Core i7-12650H,NVIDIA GeForce RTX 3060,https://www.amazon.eg/-/en/Lenovo-IdeaPad-Gaming-15IAH7-Laptop/dp/B0C3TYNGC1/ref=sr_1_137?qid=1701742642&s=computers&sr=1-137,DOS,NONE,0.0,amazon
DELL,"DELL Vostro 3520 Laptop - 12th Intel core i7-1255U 10-Cores, 8GB RAM, 512 GB SSD PCIe NVMe, Intel Iris Xe Graphics, 15.6"" FHD (1920x1080) 250 nits WVA Anti- Glare, Backlit KB, UBUNTU - Carbon Black",Vostro 3520 i7-1255U 8G 512G UBU,https://m.media-amazon.com/images/I/71JPy7gSTyL._AC_SX679_.jpg,28270.0,0.0,3.5,2.0,15.6 Inches,8 GB,512 GB,Intel core i7-1255U 10-Cores,Intel Integrated DDR4 SDRAM,https://www.amazon.eg/-/en/DELL-Vostro-3520-Laptop-1920x1080/dp/B0C3TP44BF/ref=sr_1_136?qid=1701742642&s=computers&sr=1-136,UBUNTU,NONE,7.0,amazon
DELL,"Dell Vostro 3520 Laptop - 12th Intel Core i5-1235U 10-Cores, 8GB RAM, 512GB SSD, NVIDIA GeForce MX550 with 2GB GDDR6 Graphics, 15.6"" FHD (1920 x 1080) 120Hz 250 nits Anti-Glare, Ubuntu -Carbon Black",Vostro 3520 i5-1235U 8G 512G MX550UBU,https://m.media-amazon.com/images/I/71JPy7gSTyL._AC_SX679_.jpg,46922.0,0.0,3.0,1.0,15.6 Inches,8 GB,512 GB,Intel Core i5,NVIDIA GeForce MX550 with 2GB GDDR6 Graphics,https://www.amazon.eg/-/en/Dell-Vostro-3520-Laptop-Anti-Glare/dp/B0C3TQ8T33/ref=sr_1_135?qid=1701742642&s=computers&sr=1-135,UBUNTU,NONE,3.0,amazon
DELL,"DELL G15 5530 Gaming Laptop 13th Intel Core i7-13650HX 14 Cores, NVIDIA GeForce RTX 4060 8GB GDDR6 Graphics, 16GB DDR5 RAM, 512GB SSD, 15.6"" FHD (1920x1080) 3ms 165Hz sRGB-100% G-SYNC+DDS, Windows 11",G15 5530 I7-13650HX 16G 512G RTX4060 165Hz W11,https://m.media-amazon.com/images/I/51bVVaTp0dL.__AC_SY300_SX300_QL70_ML2_.jpg,126355.0,0.0,0.0,0.0,15.6 Inches,16 GB,512 GB,Intel Core i7,NVIDIA GeForce RTX 4060,https://www.amazon.eg/-/en/DELL-i7-13650HX-Graphics-1920x1080-sRGB-100/dp/B0CG345JMH/ref=sr_1_134?qid=1701742642&s=computers&sr=1-134,Windows 11,NONE,0.0,amazon
HP,"HP Laptop 15S-FQ5047NE (6L8K7EA), Intel Core i3 - 1215U, 12th Generation, 4GB DDR4, 256GB SSD, Windows 11 Home Single Language - Silver",15S-FQ5047NE,https://m.media-amazon.com/images/I/61AFzAfIofL._AC_SX679_.jpg,15499.0,0.0,0.0,0.0,15.6 Inches,4 GB,NONE,Intel Core i3-9300T,Intel Integrated DDR5 SDRAM 4 GB,https://www.amazon.eg/-/en/HP-Laptop-15S-FQ5047NE-6L8K7EA-Intel/dp/B0BM55J11J/ref=sr_1_133?qid=1701742642&s=computers&sr=1-133,Windows 10,NONE,0.0,amazon
HP,"HP ProBook 650 G1 Laptop - Intel Core i5,2.6 GHz, 15.6in, 500GB, 4GB, Black",ProBook,https://m.media-amazon.com/images/I/51eLzdGRMnS._AC_SX679_.jpg,10900.0,0.0,2.9,2.0,15.6 Inches,4 GB,500 GB,Intel,Intel   4 GB,https://www.amazon.eg/-/en/HP-ProBook-650-G1-Laptop/dp/B0997D6X63/ref=sr_1_132?qid=1701742642&s=computers&sr=1-132,Windows,NONE,5.8,amazon
DELL,Dell VOSTRO 3500 11th Gen CORE i7 -1165G7 -16G -1TB- 512 SSD NVMe -15.6 FHD- 2G NVIDIA MX330 - Windows 10 - Grey,VOSTRO,https://m.media-amazon.com/images/I/61yGX+1-o5L._AC_SX679_.jpg,32500.0,0.0,3.9,21.0,15.6 Inches,16 GB,1 TB,Intel Core i7,NVIDIA Dedicated  2 GB,https://www.amazon.eg/-/en/Dell-VOSTRO-3500-1165G7-NVIDIA/dp/B00IEXR7P6/ref=sr_1_131?qid=1701742642&s=computers&sr=1-131,Windows 10,NONE,81.89999999999999,amazon
ASUS,Asus TUF Gaming F15 FX507ZC4-HN002W I7-12700H 16GB 512SSD RTX 3050 4GB 15.6 FHD 144HZ win11 Mecha Gray,FX507ZC4-HN002W,https://m.media-amazon.com/images/I/61tCexzFjiL.__AC_SX300_SY300_QL70_ML2_.jpg,46299.0,0.0,4.0,1.0,15.6 Inches,16 GB,512 GB,Intel Core i7,NVIDIA مخصص GDDR6 4 GB,https://www.amazon.eg/-/en/Asus-TUF-Gaming-FX507ZC4-HN002W-I7-12700H-512SSD/dp/B0CFYV3ZT4/ref=sr_1_130?qid=1701742642&s=computers&sr=1-130,Windows 11 Home,NONE,4.0,amazon
LENOVO,"Lenovo ThinkPad E15 Gen 4-21E600AJGR(12th Intel® Coreâ„¢ i7-1255U-Ram 8GB- Hard 512GB SSD M.2-NVIDIA® GeForce MX550 2GB GDDR6-Display15.6"" FHD (1920x1080)",Lenovo ThinkPad E15 Gen 4,https://m.media-amazon.com/images/I/61yRopELOWL._AC_SX679_.jpg,46999.0,0.0,0.0,0.0,15.6 Inches,8 GB,512 GB,Intel Core i7,NVIDIA Dedicated DDR DRAM 2 GB,https://www.amazon.eg/-/en/Lenovo-4-21E600AJGR-i7-1255U-Ram-M-2-NVIDIA%C2%AE-GDDR6-Display15-6/dp/B0BRJ5Q7R7/ref=sr_1_129?qid=1701742642&s=computers&sr=1-129,DOS,NONE,0.0,amazon
MSI,MSI GF66 Katana (i7 12700H / 16GB / 1TB SSD/RTX 3070 / 144Hz / Win 11),Alder Lake i7-12700H,https://m.media-amazon.com/images/I/51EczV1EsYL._AC_SX679_.jpg,74000.0,0.0,0.0,0.0,15.6 Inches,8 GB,1 TB,Intel Core i7 4770,NVIDIA Integrated DDR4 SDRAM 6 GB,https://www.amazon.eg/-/en/MSI-GF66-Katana-12700H-144Hz/dp/B0B6S1PNT3/ref=sr_1_128?qid=1701742642&s=computers&sr=1-128,Windows 10,NONE,0.0,amazon
LENOVO,"Lenovo Ideapad 3 AMD 3020e 4GB RAM, 1TB HDD Integrated AMD Radeon Graphics, 15.6"" HD, DOS Grey",IdeaPad,https://m.media-amazon.com/images/I/71U4evy0oUL.__AC_SX300_SY300_QL70_ML2_.jpg,10000.0,0.0,0.0,0.0,15.6 Inches,4 GB,1 TB,AMD A4,AMD 3020e 4GB RAM,https://www.amazon.eg/-/en/Lenovo-Ideapad-Integrated-Radeon-Graphics/dp/B09RKGTKZK/ref=sr_1_127?qid=1701742642&s=computers&sr=1-127,DOS,NONE,0.0,amazon
HP,Laptop ROG Strix -G513RC-HN007W (AMD Ryzen™ 7-6800H-Ram 16GB DDR5- Hard 512GB SSD-Vga NVIDIA® GeForce RTX™ 3050 4GB- Display 15.6 FHD 144Hz- OS WIN11-Color Volt Green),90NR08A6-M006U0,https://m.media-amazon.com/images/I/71f8uNf5YxL._AC_SX679_.jpg,65660.0,0.0,5.0,2.0,15.6 Inches,16 GB,512 GB,AMD Ryzen 7,NVIDIA Dedicated DDR DRAM,https://www.amazon.eg/-/en/G513RC-HN007W-RyzenTM-7-6800H-Ram-SSD-Vga-WIN11-Color/dp/B0BP4RL2PX/ref=sr_1_126?qid=1701742642&s=computers&sr=1-126,Windows 11 Home,NONE,10.0,amazon
HP,"Victus 16-e1014ne gaming laptop - ryzen 7 6800h 8-cores, 16gb ram ddr5-4800, 512gb ssd, nvidia geforce rtx 3050 ti 4gb gddr6 graphics, 16.1 fhd (1920 x 1080) ips 144hz, backlit kb - performance blue",HP Victus 16-e1014ne,https://m.media-amazon.com/images/I/71TN45+oJ0L._AC_SX679_.jpg,44999.0,0.0,5.0,1.0,16.1 Inches,16 GB,512 GB,AMD Ryzen 7,NVIDIA GeForce RTX 3050 Ti,https://www.amazon.eg/-/en/Victus-16-e1014ne-gaming-laptop-performance/dp/B0BQLD2QK1/ref=sr_1_125?qid=1701742642&s=computers&sr=1-125,DOS,NONE,5.0,amazon
DELL,"Dell G15-5520 Gaming Laptop - 12th Intel Core i7-12700H 14-Cores, 16GB RAM DDR5 4800 MHz, 512GB SSD, NVIDIA Geforce RTX3060 6GB GDDR6 Graphics, 15.6"" FHD 120 Hz, Backlit Keyboard, UBUNTU, Shadow Grey",Dell G15-5520 Gaming Laptop,https://m.media-amazon.com/images/I/81kw-4atlRL._AC_SX679_.jpg,55999.0,0.0,3.9,99.0,15 Inches,16 GB,512 GB,Intel Core I7 12700H,NVIDIA Geforce RTX3060 6GB GDDR6 Graphics,https://www.amazon.eg/-/en/Dell-G15-5520-Gaming-Laptop-i7-12700H/dp/B0B6CMBDNL/ref=sr_1_124?qid=1701742642&s=computers&sr=1-124,UBUNTU,NONE,386.1,amazon
LENOVO,"Lenovo Legion 5 15IAH7H Laptop - 12th Intel Core i7-12700H, 16 GB RAM DDR5-4800, 1 TB SSD, NVIDIA RTX 3060 6GB GDDR6 Graphics, 15.6"" WQHD (2560x1440) IPS 300nits 165Hz, 4Z RGB Backlit + Legion Mouse",Legion 5 15IAH7H - 82RB00T2AK,https://m.media-amazon.com/images/I/61WEWkqH5XL.__AC_SY300_SX300_QL70_ML2_.jpg,105743.0,0.0,0.0,0.0,15.6 Inches,16 GB,1 TB,Intel Core i7,NVIDIA GeForce RTX 3060,https://www.amazon.eg/-/en/Lenovo-Legion-15IAH7H-Laptop-i7-12700H/dp/B0C3TYYGJK/ref=sr_1_123?qid=1701742642&s=computers&sr=1-123,DOS,NONE,0.0,amazon
LENOVO,"Lenovo V15 G2 Laptop - Ryzen 5 5500U 6-Cores, 8 GB RAM, 1TB HDD, Integrated AMD Radeon Graphics, 15.6"" FHD (1920x1080) TN 250nits Anti-glare, Dos - Black",Lenovo V15 G2 ALC - 82KD001EAK,https://m.media-amazon.com/images/I/51yx9xMUCVL._AC_SX522_.jpg,17130.0,0.0,2.0,1.0,15.6 Inches,8 GB,256 GB,AMD Ryzen 5 5500U,AMD Radeon Graphics,https://www.amazon.eg/-/en/Lenovo-V15-Laptop-Integrated-Anti-glare/dp/B0BPK4Q778/ref=sr_1_122?qid=1701742642&s=computers&sr=1-122,DOS,NONE,2.0,amazon
LENOVO,"Lenovo Legion 5 -82NW004JED Ryzen 7-5800H, 16GB RAM, 1TB SSD, AMD Radeon™ RX 6600M, 15.6"" FHD - Black",Legion 5 15ACH6H,https://m.media-amazon.com/images/I/51WHNG01LGL._AC_SX679_.jpg,37800.0,0.0,0.0,0.0,15.6 Inches,16 GB,1 TB,AMD Ryzen 7 5800H,AMD Radeon™ RX 6600M,https://www.amazon.eg/-/en/Lenovo-Legion-82NW004JED-7-5800H-RadeonTM/dp/B0BGFHJHJY/ref=sr_1_121?qid=1701742642&s=computers&sr=1-121,Windows 11 Home,NONE,0.0,amazon
LENOVO,Lenovo Yoga 7 14ITL5 Laptop Ci7-1165G7 - 16GB - 1TB SSD - 14 inch FHD Touch - Intel Iris Xe graphics - Windows 11 - Slate Grey - 2 Years Warranty,Yoga,https://m.media-amazon.com/images/I/61sxYe-IppL._AC_SX679_.jpg,98785.0,0.0,0.0,0.0,14 Inches,16 GB,1 TB,Intel Core i7 Family,Intel Integrated,https://www.amazon.eg/-/en/Lenovo-Yoga-14ITL5-Laptop-Ci7-1165G7/dp/B0B8NM4WX9/ref=sr_1_120?qid=1701742639&s=computers&sr=1-120,Windows,NONE,0.0,amazon
DELL,"Dell G15 5510 Gaming Laptop - Intel Core i5-10500H 6-Cores, 16GB RAM, 512GB SSD, Nvidia Geforce GTX1650 4GB GDDR6 Graphics, 15.6 inch FHD (1920 x 1080) 120Hz, Backlit Keyboard, UBUNTU - Shadow Grey",G15 5510 i5-10500H16G512G1650U,https://m.media-amazon.com/images/I/51XvQUDtKQL._AC_SX679_.jpg,38500.0,0.0,3.7,33.0,15 Inches,16 GB,512 GB,Intel Core i5,NVIDIA GeForce GTX 1650,https://www.amazon.eg/-/en/Dell-G15-5510-Gaming-Laptop/dp/B0B7V6WVXW/ref=sr_1_119?qid=1701742639&s=computers&sr=1-119,UBUNTU,NONE,122.1,amazon
DELL,"Dell G15 5511 Gaming Laptop - 11th Intel Core i7-11800H 8-Cores, 16GB RAM, 512GB SSD, NVIDIA Geforce RTX3050 4GB GDDR6 Graphics, 15.6"" FHD 120 Hz, Backlit Keyboard, UBUNTU, Shadow Grey",G15-5511 I7-11800H 16G 512G 3050 U,https://m.media-amazon.com/images/I/61YEZ-ABalL._AC_SX679_.jpg,55999.0,0.0,3.0,3.0,15.6 Inches,16 GB,512 GB,Intel Core i7,NVIDIA GeForce RTX 3050,https://www.amazon.eg/-/en/Dell-G15-5511-Gaming-Laptop/dp/B0BJNYMT9S/ref=sr_1_118?qid=1701742639&s=computers&sr=1-118,Linux,NONE,9.0,amazon
DELL,"Dell Vostro 3510 laptop - Intel core i5-1035G1, 8GB RAM, 1 TB HDD + 256 GB SSD, Intel UHD Graphics, 15.6"" HD TN 220 nits Anti-glare, Ubuntu - Carbon Black",Vostro 3510 i51035G1 8G 1T 256 UB,https://m.media-amazon.com/images/I/71qWesADafL._AC_SX679_.jpg,35079.0,0.0,0.0,0.0,15.6 Inches,8 GB,1256 GB,Intel core i5-1035G1,Intel Integrated DDR4 SDRAM 4 GB,https://www.amazon.eg/-/en/Dell-Vostro-3510-laptop-Anti-glare/dp/B0BNKCN316/ref=sr_1_117?qid=1701742639&s=computers&sr=1-117,NONE,NONE,0.0,amazon
LENOVO,"Lenovo Legion 5 15IAH7H Laptop - 12th Intel® Core i7-12700H 14Cores, 16 GB RAM DDR5-4800, 1 TB SSD, NVIDIA GeForce RTX 3060 6GB GDDR6 Graphics, 15.6"" WQHD (2560x1440) IPS 300nits 165Hz, 4Z RGB Backlit",Legion 5 15IAH7H - 82RB00R7AX,https://m.media-amazon.com/images/I/61AyPqFUxxL._AC_SX522_.jpg,78831.0,0.0,5.0,2.0,15.6 Inches,16 GB,1 TB,Intel Core i7,NVIDIA GeForce RTX 3060,https://www.amazon.eg/-/en/Lenovo-Legion-15IAH7H-Laptop-i7-12700H/dp/B0BW18NRZR/ref=sr_1_116?qid=1701742639&s=computers&sr=1-116,DOS,NONE,10.0,amazon
LENOVO,"Lenovo IdeaPad Gaming 3 Laptop - Ryzen 5 5600H 6 Cores, 16 GB RAM, 1 THB HDD + 256 GB SSD, NVIDIA GeForce RTX 3050 Ti 4GB GDDR6 Graphics, 15.6"" FHD (1920x1080) IPS 120Hz, Backlit KB, Windows11",IdeaPad Gaming 3 15ACH6 5600H 16G 1T 256GB 3050TI W11,https://m.media-amazon.com/images/I/5181KF5br-L._AC_SX679_.jpg,33970.0,0.0,2.0,1.0,15.6 Inches,16 GB,1256 GB,AMD Ryzen 5 5600H,NVIDIA GeForce RTX 3050 Ti 4GB GDDR6 Graphics,https://www.amazon.eg/-/en/Lenovo-IdeaPad-Gaming-Laptop-1920x1080/dp/B0BWCN83K5/ref=sr_1_115?qid=1701742639&s=computers&sr=1-115,Windows 11,NONE,2.0,amazon
LENOVO,"Lenovo IdeaPad Gaming 3 Laptop - 11th Intel Core i5-11300H, 16GB RAM, 512GB SSD, NVIDIA GeForce RTX 3050 4GB GDDR6 Graphics, 15.6"" FHD (1920x1080) IPS 250nits 120Hz, Backlit KB, Dos + Gaming RGB Mouse",IdeaPad Gaming 3 15IHU6 - 82K100J0AX,https://m.media-amazon.com/images/I/51RB0Vc2hFL._AC_SX679_.jpg,37746.0,0.0,4.1,17.0,15.6 Inches,16 GB,512 GB,Intel Core i5,NVIDIA GeForce RTX 3050 4GB GDDR6 Graphics,https://www.amazon.eg/-/en/Lenovo-IdeaPad-Gaming-Laptop-i5-11300H/dp/B0BGD89PXR/ref=sr_1_114?qid=1701742639&s=computers&sr=1-114,DOS,NONE,69.69999999999999,amazon
LENOVO,"Lenovo IdeaPad 3 15ALC6 Laptop - Ryzen 7 5700U 8 Cores, 8GB RAM, 512 GB PCIe NVMe, Integrated AMD Radeon Graphics, 15.6"" FHD (1920x1080) TN 250nits Anti-glare, Dos - Arctic Grey",Lenovo IdeaPad 3 - 5700U 8G 512G GRY,https://m.media-amazon.com/images/I/81VBQJoT5JL._AC_SX679_.jpg,37203.0,0.0,0.0,0.0,15.6 Inches,8 GB,512 GB,AMD Ryzen 7 5700U,AMD Radeon Graphics,https://www.amazon.eg/-/en/Lenovo-IdeaPad-15ALC6-Laptop-Integrated/dp/B0CC1Q6XKS/ref=sr_1_113?qid=1701742639&s=computers&sr=1-113,DOS,NONE,0.0,amazon
DELL,"Dell Vostro 3520 Laptop - 12th Intel Core i7-1255U 10-Cores, 16GB RAM, 512GB SSD, NVIDIA GeForce MX550 with 2GB GDDR6 Graphics, 15.6"" FHD (1920 x 1080) 120Hz 250 nits Anti-Glare, Ubuntu, Carbon Black",Vostro 3520 i7-1255U 16G 512G MX550 UBUNTU,https://m.media-amazon.com/images/I/71JPy7gSTyL._AC_SX679_.jpg,58765.0,0.0,1.0,1.0,15.6 Inches,16 GB,512 GB,Intel Core i7-1255U,NVIDIA GeForce MX550,https://www.amazon.eg/-/en/Dell-Vostro-3520-Laptop-Anti-Glare/dp/B0CJ8L9LNZ/ref=sr_1_112?qid=1701742639&s=computers&sr=1-112,UBUNTU,NONE,1.0,amazon
HP,"Laptop HP ProBook 450 G9 (12th Generation Intel® Core™ i7-1255U -Ram 16 GB -Hard 512 GB PCIe® NVMe™ SSD - GPU NVIDIA® GeForce® MX570 (2 GB) -DIsplay 15.6"" FHD IPS -Color Silver - OS DOS -Fingerprint)",‎HP ProBook 450 G9,https://m.media-amazon.com/images/I/61U1qNsKKIL._AC_SX679_.jpg,39999.0,0.0,0.0,0.0,15.6 Inches,16 GB,512 GB,Intel Core i7,NVIDIA Dedicated GDDR6 2 GB,https://www.amazon.eg/-/en/Laptop-HP-ProBook-Generation-i7-1255U/dp/B0CCMMHSMZ/ref=sr_1_111?qid=1701742639&s=computers&sr=1-111,DOS,NONE,0.0,amazon
DELL,"Dell Latitude 5400 Laptop, 14"" FHD (1920x 1080), Intel Core i5-8365, 16GB RAM 512GB SSD, Webcam, Wi-Fi, Bluetooth, Windows 10 Pro (Renewed)",Dell Latitude 5400,https://m.media-amazon.com/images/I/61hY1+ewIZL._AC_SX679_.jpg,15000.0,0.0,3.9,13.0,14 Inches,16 GB,512 GB,Intel,Intel Integrated SDRAM,https://www.amazon.eg/-/en/Dell-Latitude-i5-8365-Bluetooth-Windows/dp/B0CG1PXC8Q/ref=sr_1_110?qid=1701742639&s=computers&sr=1-110,Windows 10 Pro,NONE,50.7,amazon
LENOVO,Lenovo IdeaPad Flex 5 14ALC05 Laptop - AMD R 5-5500U - 8GB -512GB SSD – 14-inch FHD Touch - AMD Radeon Finger Print - Windows 11- Graphite Grey,IdeaPad,https://m.media-amazon.com/images/I/61FIaBVCSWL._AC_SX679_.jpg,27053.0,0.0,0.0,0.0,14 Inches,8 GB,512 GB,AMD Ryzen 5 4500U,AMD Integrated DDR5 SDRAM,https://www.amazon.eg/-/en/Lenovo-IdeaPad-Flex-14ALC05-Laptop/dp/B0B9LMFPVD/ref=sr_1_109?qid=1701742639&s=computers&sr=1-109,Windows,NONE,0.0,amazon
LENOVO,"Lenovo IdeaPad Gaming 3 Laptop - Ryzen 5 5600H 6 Cores, 16 GB RAM, 1 THB HDD + 256 GB SSD, NVIDIA GeForce RTX 3050 Ti 4GB GDDR6 Graphics, 15.6"" FHD (1920x1080) IPS 120Hz, Backlit KB, Windows11",IdeaPad Gaming 3 15ACH6 5600H 16G 1.256T 3050TI W11,https://m.media-amazon.com/images/I/51PptKyIYbL._AC_SX679_.jpg,57199.0,0.0,1.0,1.0,15.6 Inches,16 GB,1256 GB,AMD Ryzen 5 5600H,NVIDIA GeForce RTX 3050 Ti 4GB GDDR6 Graphics,https://www.amazon.eg/-/en/Lenovo-IdeaPad-Gaming-Laptop-1920x1080/dp/B0BWCV1ST9/ref=sr_1_108?qid=1701742639&s=computers&sr=1-108,Windows 11,NONE,1.0,amazon
LENOVO,"Lenovo LOQ 15IRH8 Gaming Laptop - i7-13620H 10 Cores, AI Chip: LA1, NVIDIA GeForce RTX 4060 8GB GDDR6 Graphics, 16GB DDR5 RAM, 512GB SSD, 15.6"" FHD (1920x1080) IPS 350nits 144Hz + Lenovo LOQ RGB Mouse",Lenovo LOQ 15IRH8 - 82XV00KKAX,https://m.media-amazon.com/images/I/51ojcH0oVoL._AC_SX679_.jpg,66053.0,0.0,0.0,0.0,15.6 Inches,16 GB,512 GB,Intel® ™ -13620H 10C (6P + 4E) / 16T P-2./ 4.9GHz E-core 1.8 / 3.6GHz 24MB Core i7,NVIDIA GeForce RTX 4060 8GB GDDR6 Graphics,https://www.amazon.eg/-/en/Lenovo-LOQ-15IRH8-Gaming-Laptop/dp/B0CFZNMGDX/ref=sr_1_107?qid=1701742639&s=computers&sr=1-107,NONE,NONE,0.0,amazon
LENOVO,"Lenovo IdeaPad Gaming 3 Laptop - Ryzen 5 5600H 6 Cores, 8 GB RAM, 1 THB HDD + 256 GB SSD, NVIDIA GeForce RTX 3050 Ti 4GB GDDR6 Graphics, 15.6"" FHD (1920x1080) IPS 120Hz, Backlit KB, Windows11",IdeaPad Gaming 3 15ACH6 5600H 8G 1T HDD 256SSD 3050TI W11,https://m.media-amazon.com/images/I/5181KF5br-L._AC_SX679_.jpg,54630.0,0.0,0.0,0.0,15.6 Inches,8 GB,1256 GB,AMD Ryzen 5 5600H,NVIDIA GeForce RTX 3050 Ti 4GB GDDR6 Graphics,https://www.amazon.eg/-/en/Lenovo-IdeaPad-Gaming-Laptop-1920x1080/dp/B0BWCY1YJX/ref=sr_1_106?qid=1701742639&s=computers&sr=1-106,Windows 11,NONE,0.0,amazon
LENOVO,"Legion 5 Pro 16ACH6H Gaming Laptop Ryzen7-5800H 16"" WQXGA (2560x1600)-RTX 3070 8GB-2x 8GB Ram-1TB SSD- Windows 11 (82JQ00TSED)",Legion 5 Pro 16ACH6H,https://m.media-amazon.com/images/I/51ez7nhV6aL._AC_SX679_.jpg,73872.0,0.0,0.0,0.0,16 Inches,8 GB,1 TB,AMD Ryzen 7 5800H,AMD Custom GDDR6 8 GB,https://www.amazon.eg/-/en/16ACH6H-Ryzen7-5800H-2560x1600-Ram-1TB-82JQ00TSED/dp/B0BPCX7NBC/ref=sr_1_105?qid=1701742639&s=computers&sr=1-105,Windows 11 Home,NONE,0.0,amazon
